,ID,Provider,AddressLine1,AddressLine2,City,State,PostalCode,Phone1_Type,Phone1_Number,Phone2_Type,Phone2_Number,FaxNumber,WebsiteUrl,EmailAddress,ContactName,ContactBusinessTitle,HOUSING,COMMUNITY SUPPORT & HEALTH SERVICES,OUTDOOR SPACES AND BUILDINGS,RESPECT AND SOCIAL INCLUSION,TRANSPORT,CIVIC PARTICIPATION & EMPLOYMENT,COMMUNICATION & INFORMATION,SOCIAL PARTICIPATION,Elderly and Disabled,Assisted Living,Independent Living,Bridge to Independence,Traumatic Brain Injury / Spinal Cord Injury,Intellectual Disability / Developmental Disability,Private Pay: Credit,Private Pay: Cash,Other,Private Insurance,Medicare,Medicaid,Private Pay: Check
1413,1414,Right at Home*,"6340 Kiln Delise Road, Suite A",,Pass Christian,MS,39571,Main,2282559225,,,(228) 255-7019,www.rahgulfcoast.com,mhsukiennik@aol.com,,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True
1414,1415,Rightsource,4302 West Buckeye Road,Suite 109,Phoenix,AZ,85043,Main,6024775002,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1415,1416,Right Source RX,9843 Windisch Road,,West Chester,OH,45069,Main,8004862668,,,,https://www.humanapharmacy.com/,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False
1416,1417,Ripley Drug Company,1010 City Avenue North,,Ripley,MS,38663,Main,6628377664,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1417,1418,Risk Management Partners  Inc,106 Luckney Station Road,,Flowood,MS,39232,Main,6019192028,,,,www.riskmgtptr.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False
1418,1419,Rite Aid Pharmacy,2901 North Hills Street,,Meridian,MS,39305,Main,6014828197,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1419,1420,Rite Aid Pharmacy #7142,200 Highway 45 North,,Aberdeen,MS,39730,Main,6623699311,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1420,1421,Rite Aid Pharmacy  #7211,3046 Indiana Avenue,,Vicksburg,MS,39180,Main,6016360598,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1421,1422,Rite Aid Pharmacy/D'Iberville*,4031 Popps Ferry Road,Suite A,D'Iberville,MS,39540,Main,2283927310,,,,www.riteaid.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1422,1423,Rite Aid Pharmacy/Gulfport*,11279 Highway 49,,Gulfport,MS,39503,Main,2288326280,,,,www.riteaid.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1423,1424,Rite Aid Pharmacy/Hattiesburg*,4400 West Hardy Street,,Hattiesburg,MS,39401,Main,6012689681,,,,www.riteaid.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1424,1425,Rite Aid Pharmacy/Hattiesburg*,5916 U S Highway 49,,Hattiesburg,MS,39401,Main,6015449418,,,,www.riteaid.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1425,1426,Rite Aid Pharmacy/Long Beach*,200 West Railroad Street,Suite B,Long Beach,MS,39560,Main,2288640334,,,,www.riteaid.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1426,1427,Rite Aid Pharmacy/Ocean Springs*,3082 Bienville Boulevard,,Ocean Springs,MS,39564,Main,2288722646,,,,www.riteaid.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1427,1428,Rite Aid Pharmacy/Petal*,100 Highway 42,,Petal,MS,39465,Main,6015452056,,,,www.riteaid.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1428,1429,Rite Aid Pharmacy/Picayune*,416 Memorial Boulevard,,Picayune,MS,39466,Main,6017980330,,,,www.riteaid.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1429,1430,River Bend Services,3724 River Bend Rd.,,Lena,MS,39094,Main,6016543941,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1430,1431,River Chase Village Assisted Living,5090 Gautier Vancleave Road,,Gautier,MS,39553,Main,2285226700,,,228 522-3383,www.riverchasevillagems.com,,,,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,False
1431,1432,River City Rehabilitation and Sports Medicine,1707 South Colorado Street,,Greenville,MS,38701,Main,6623358332,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1432,1433,River City Rescue Mission,3705 Washington Street,,Vicksburg,MS,39180,Main,6016366602,,,,http://www.rivercityrescuemission.org/,rivercitymission@yahoo.com,Ernie Hall,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False
1433,1434,RN Homecare,2231 South Commerce Street,,Grenada,MS,38901,Main,6622271503,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1434,1435,Roadrunner Mobility Incorporated,717 Lingco Drive,Suite 211,Richardson,TX,75081,Main,9722348422,,,(601) 936-2253,www.roadrunnermobility.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1435,1436,Robinson's Friendly Funeral Home - Laurel,321 North Pine Street,,Laurel,MS,39440,Main,6014262229,,,,www.robinsonsfriendly.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True
1436,1437,Robinson's Friendly Funeral Home - Moss Point,4301 Main Street,,Moss Point,MS,39563,Main,2284754392,,,,www.robinsonsfriendly.com,robinsonfriendl@bellsouth.net,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False,False,True
1437,1438,Rolling Hills Developmental Center,200 Womack Drive,,Starkville,MS,39759,Main,6623239183,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1438,1439,Rose Drug Company,137 Commerce Street,,West Point,MS,39773,Main,6624943341,,,(601) 981-3613,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1439,1440,Rose Hill M.B. Church,607 1/2 Madison Street,,Natchez,MS,39120-0000,Main,6014425060,,,,,,Jacqulyn. B. Williams,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False
1440,1441,Rose Hill Nutrition Site,31 County Road 5131,,Rose Hill,MS,39356,Main,6017275121,,,,,,,,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
1441,1442,"Rosewood Residence, LLC",2441 McCullough Boulevard,,Belden,MS,38826,Main,6622056608,,,(662) 844-5324,,mandy@guardianresidences.com,Mandy Easterling,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1442,1443,Royaltee In-Home Service*,48 County Road 359,,Meridian,MS,39301,Main,6016044763,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1443,1444,Royal Treatment Personal Care,1214 Pine Burr Road,,Columbia,MS,39429,Main,6017319883,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1444,1445,"Royal Treatment Personal Care, LLC",1214 Pine Burr Road,,Columbia,MS,39429,Main,6017319883,Contact Person,6014662701,(866) 736-2449,,,Ricky McKenzie,Owner/Manager,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
1445,1446,Ruby's Homemaker Service,133 Ruby Taylor Road,,Mendenhall,MS,39114,Main,6018470383,,,(601) 847-8094,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1446,1447,Runnels Creek Adult Day Services,1134 East Broad Street,,Monticello,MS,39654,Main,6015879226,,,,,runnelscreek@att.net,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,True
1447,1448,Runnelstown Clinic,Post Office Box 1620,,Richton,MS,39476,Main,6017886316,,,(662) 844-5323,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1448,1449,Runnelstown Health Clinic,5034 Highway 29,,Petal,MS,39465,Main,6015831553,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1449,1450,Rush Family Practice/Lake*,2489 Highway 80,,Lake,MS,39074,Main,6014692246,,,,www.rushhealthsystems.org,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1450,1451,Rush Foundation Hospital*,1314 19th Avenue,,Meridian,MS,39301,Main,6014830011,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1451,1452,Rush Heart Institute*,1314 19th Avenue,,Meridian,MS,39301,Main,6014830011,,,,www.rushhealthsystems.org,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1452,1453,Rushing Drug Company,1519 West Quitman Street,,Iuka,MS,38852,Main,6014233628,,,601.923.3925,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1453,1454,Rush Medical Clinic/Lake*,1106 Central Drive,Suite 1,Lake,MS,39074,Main,6016500087,,,,www.rushhealthsystems.org,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1454,1455,Rush Senior Care/Senior Mental Health Program,1100 17th Avenue,,Meridian,MS,39301,Main,6016500087,,,(601) 7745750,www.rushhealthsystems.org,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,False,False
1455,1456,Rush Senior Health of Philadelphia,140 Central Dr.,,Philadelphia,MS,39350,Main,6016565622,,,,,,,,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
1456,1457,Ruth Barnett Adult Day Center,226 East Main Street,,Senatobia,MS,38668,Main,8664315493,,,,http://www.ruthburnettadultdaycenter.com/,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
1457,1458,RX Express of Pascagoula,2952 Market Street,,Pascagoula,MS,39567,Main,2287625664,,,(228) 762-5625,www.rxexpressofpascagoula.com,,Regina,Head Technician,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1458,1459,Rx Hope,Post Office Box 5836,,Somerset,NJ,08875,Main,8772670517,,,,www.rxhope.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1459,1460,S.E. Lackey Critical Access Hospital*,330 North Broad Street,,Forest,MS,39074,Main,6014694151,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1460,1461,Saad's Hospice Care of Mississippi,"10598 D'lberville Boulevard, Suite B",,D'Iberville,MS,39450,Main,2284328855,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,True,False
1461,1462,SAAD Home Health and Hospice,10598 D'Iberville Boulevard,,D'Iberville,MS,39540,Main,2284328855,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1462,1463,SAAD Medical Equipment/D'Iberville,10598 D'Iberville Boulevard,,D'Iberville,MS,39540,Main,2284328855,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False
1463,1464,Sacred Heart Southern Missions - Holly Springs Office - Emergency Food,295 Francisco Ave,,HOLLY SPRINGS,MS,38635,Main,6622521336,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1464,1465,Sacred Heart southern Missions Housing Corporation *,9260 McLeMore Drive,,Walls,MS,38680,Main,6627811360,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1465,1466,Safe and Sound Home Care,211 Court Street,,Tupelo,MS,38801,Main,8552341221,,,,www.safeandsoundhomecare.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
1466,1467,Safe and Sound Home Care,Post Office Box 2136,,Oxford,MS,38655,Main,8552341221,,,,www.safeandsoundhomecare.com,,Sharon Morris,Regional Manager,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
1467,1468,"SAFE HAVEN, INC",Mayhew,P. O. Box 5354,Columbus,MS,39704,Main,8552341221,,,662-329-1939,www.safehaven.com,,,,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1468,1469,Safelink Wireless,Post Office Box 220009,,Milwaukie,OR,97269,Toll Free Hotline,8003781684,,,,www.safelinkwireless.com,,,,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False
1469,1470,Saint Luke United Methodist Church Food Bank,2653 Eason Boulevard,,Tupelo,MS,38804,Main,6628426522,,,,cliff@stluketupelo.org,,,,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1470,1471,Salvation Army  - Tupelo*,527 Carnation Street,,Tupelo,MS,38801,Main,6628429222,,,,http://salvationarmyalm.org/tupelo,,,,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
1471,1472,Salvation Army Thrift Store/Meridian*,2306 North Frontage Road,,Meridian,MS,39301,Main,6014811427,,,,,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True
1472,1473,Sam's Club/Tupelo,3833 North Gloster Street,,Tupelo,MS,38804,Main,6628406459,Other,6628407601,,www.samsclub.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1473,1474,Sam's Club Gulfport,10431 Old Highway 49,,Gulfport,MS,39503,Main,2288324441,Other,2288324848,,www.samsclub.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1474,1475,Sam's Club Southaven,465 Goodman Road,,Southaven,MS,38671,Main,2283490723,Other,6623493740,,www.samsclub.com,,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1475,1476,Sam's Pharmacy #10- 8236*,10431 Old Highway 49,,Gulfport,MS,39503,Main,2288324848,,,,,rtaylor@amitecountyms.gov,,,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True
1476,1477,Samaritan Garden Personal Care Home,2603 South Gloster Street,,Tupelo,MS,38801,Main,6625669974,,,(662) 566-9921,,,,,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1477,1478,Samaritan House,642 Jackson Avenue,,Ocean Springs,MS,39564,Main,2283881013,Other,2288751087,(228) 435-1649,www.sunstatesmgmt.com/samaritan-house/,samaritanhouse@sunstatesmgmt.com,,,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
